instrument	origin	scanNumber	polarity	basePeakMz	basePeakIntensity	totalIonCurrent	id	scanDefinition	msLevel	isolationWindowTargetMz[0]	isolationWindowLowerOffset[0]	isolationWindowUpperOffset[0]	precursorActivationType	precursorCollisionEnergy	precursorCollisionEnergyUnit	ionInjectionTime[0]	isolationMzMin[0]	isolationMzMax[0]	precursorCharge[0]	precursorMz[0]	msFunction	retentionTime	spectrumType	rawTic	foundMass	foundMassRange[ppm]	foundMassLowerBound	foundMassUpperBound	foundMassError[ppm]	foundIntensity	scanRelativeIntensity	calculatedMass	species	fragment	adduct
null	QExHF03_NM_0001544.mzML	8	NEGATIVE	718.5395651	8.6200612e05	1.48786e06	controllerType=0 controllerNumber=1 scan=8	FTMS - p NSI Full ms2 718.5392@hcd17.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	17.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.1898365	CENTROIDED	1443210.4	466.2930603027344	5	466.2915820953412	466.2962450344769	-1.8298805749374456	35681.63	0.024723789	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	8	NEGATIVE	718.5395651	8.6200612e05	1.48786e06	controllerType=0 controllerNumber=1 scan=8	FTMS - p NSI Full ms2 718.5392@hcd17.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	17.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.1898365	CENTROIDED	1443210.4	466.2930603027344	10	466.2892506257734	466.2985765040447	-1.8298805749374456	35681.63	0.024723789	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	9	NEGATIVE	718.5394483	7.0682219e05	1.4813128e06	controllerType=0 controllerNumber=1 scan=9	FTMS - p NSI Full ms2 718.5392@hcd18.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	18.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.4489508	CENTROIDED	1449599.2	269.24853515625	5	269.247257751889	269.249950237929	-0.2556695112569305	598432.3	0.41282603	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	9	NEGATIVE	718.5394483	7.0682219e05	1.4813128e06	controllerType=0 controllerNumber=1 scan=9	FTMS - p NSI Full ms2 718.5392@hcd18.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	18.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.4489508	CENTROIDED	1449599.2	269.24853515625	10	269.245911508869	269.25129648094895	-0.2556695112569305	598432.3	0.41282603	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	9	NEGATIVE	718.5394483	7.0682219e05	1.4813128e06	controllerType=0 controllerNumber=1 scan=9	FTMS - p NSI Full ms2 718.5392@hcd18.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	18.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.4489508	CENTROIDED	1449599.2	448.2835388183594	5	448.28110744816564	448.2855902816544	0.42373523318576	16385.262	0.011303305	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
null	QExHF03_NM_0001544.mzML	9	NEGATIVE	718.5394483	7.0682219e05	1.4813128e06	controllerType=0 controllerNumber=1 scan=9	FTMS - p NSI Full ms2 718.5392@hcd18.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	18.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.4489508	CENTROIDED	1449599.2	448.2835388183594	10	448.2788660314214	448.28783169839863	0.42373523318576	16385.262	0.011303305	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
null	QExHF03_NM_0001544.mzML	9	NEGATIVE	718.5394483	7.0682219e05	1.4813128e06	controllerType=0 controllerNumber=1 scan=9	FTMS - p NSI Full ms2 718.5392@hcd18.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	18.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.4489508	CENTROIDED	1449599.2	718.5394287109375	5	718.5356366187624	718.5428220110556	0.2775019377806071	706822.2	0.48759833	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
null	QExHF03_NM_0001544.mzML	9	NEGATIVE	718.5394483	7.0682219e05	1.4813128e06	controllerType=0 controllerNumber=1 scan=9	FTMS - p NSI Full ms2 718.5392@hcd18.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	18.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.4489508	CENTROIDED	1449599.2	718.5394287109375	10	718.5320439226159	718.5464147072021	0.2775019377806071	706822.2	0.48759833	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
null	QExHF03_NM_0001544.mzML	9	NEGATIVE	718.5394483	7.0682219e05	1.4813128e06	controllerType=0 controllerNumber=1 scan=9	FTMS - p NSI Full ms2 718.5392@hcd18.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	18.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.4489508	CENTROIDED	1449599.2	466.2938537597656	5	466.2915820953412	466.2962450344769	-0.12825632429290168	42124.113	0.029059144	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	9	NEGATIVE	718.5394483	7.0682219e05	1.4813128e06	controllerType=0 controllerNumber=1 scan=9	FTMS - p NSI Full ms2 718.5392@hcd18.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	18.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.4489508	CENTROIDED	1449599.2	466.2938537597656	10	466.2892506257734	466.2985765040447	-0.12825632429290168	42124.113	0.029059144	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	10	NEGATIVE	269.2485499	7.3955019e05	1.505759e06	controllerType=0 controllerNumber=1 scan=10	FTMS - p NSI Full ms2 718.5392@hcd19.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	19.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.7080708	CENTROIDED	1476898.0	196.03807067871094	5	196.03705292474345	196.0390133050746	0.1916148684422416	2241.348	0.001517605	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	10	NEGATIVE	269.2485499	7.3955019e05	1.505759e06	controllerType=0 controllerNumber=1 scan=10	FTMS - p NSI Full ms2 718.5392@hcd19.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	19.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.7080708	CENTROIDED	1476898.0	196.03807067871094	10	196.03607273457786	196.03999349524017	0.1916148684422416	2241.348	0.001517605	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	10	NEGATIVE	269.2485499	7.3955019e05	1.505759e06	controllerType=0 controllerNumber=1 scan=10	FTMS - p NSI Full ms2 718.5392@hcd19.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	19.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.7080708	CENTROIDED	1476898.0	269.24853515625	5	269.247257751889	269.249950237929	-0.2556695112569305	739550.2	0.5007456	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	10	NEGATIVE	269.2485499	7.3955019e05	1.505759e06	controllerType=0 controllerNumber=1 scan=10	FTMS - p NSI Full ms2 718.5392@hcd19.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	19.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.7080708	CENTROIDED	1476898.0	269.24853515625	10	269.245911508869	269.25129648094895	-0.2556695112569305	739550.2	0.5007456	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	10	NEGATIVE	269.2485499	7.3955019e05	1.505759e06	controllerType=0 controllerNumber=1 scan=10	FTMS - p NSI Full ms2 718.5392@hcd19.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	19.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.7080708	CENTROIDED	1476898.0	448.2813720703125	5	448.28110744816564	448.2855902816544	-4.40969891591075	14107.581	0.0095521705	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
null	QExHF03_NM_0001544.mzML	10	NEGATIVE	269.2485499	7.3955019e05	1.505759e06	controllerType=0 controllerNumber=1 scan=10	FTMS - p NSI Full ms2 718.5392@hcd19.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	19.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.7080708	CENTROIDED	1476898.0	448.2813720703125	10	448.2788660314214	448.28783169839863	-4.40969891591075	14107.581	0.0095521705	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
null	QExHF03_NM_0001544.mzML	10	NEGATIVE	269.2485499	7.3955019e05	1.505759e06	controllerType=0 controllerNumber=1 scan=10	FTMS - p NSI Full ms2 718.5392@hcd19.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	19.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.7080708	CENTROIDED	1476898.0	718.53955078125	5	718.5356366187624	718.5428220110556	0.4473887129485933	594902.06	0.40280512	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
null	QExHF03_NM_0001544.mzML	10	NEGATIVE	269.2485499	7.3955019e05	1.505759e06	controllerType=0 controllerNumber=1 scan=10	FTMS - p NSI Full ms2 718.5392@hcd19.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	19.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.7080708	CENTROIDED	1476898.0	718.53955078125	10	718.5320439226159	718.5464147072021	0.4473887129485933	594902.06	0.40280512	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
null	QExHF03_NM_0001544.mzML	10	NEGATIVE	269.2485499	7.3955019e05	1.505759e06	controllerType=0 controllerNumber=1 scan=10	FTMS - p NSI Full ms2 718.5392@hcd19.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	19.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.7080708	CENTROIDED	1476898.0	466.2940979003906	5	466.2915820953412	466.2962450344769	0.3953203682131118	47696.855	0.032295294	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	10	NEGATIVE	269.2485499	7.3955019e05	1.505759e06	controllerType=0 controllerNumber=1 scan=10	FTMS - p NSI Full ms2 718.5392@hcd19.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	19.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.7080708	CENTROIDED	1476898.0	466.2940979003906	10	466.2892506257734	466.2985765040447	0.3953203682131118	47696.855	0.032295294	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	11	NEGATIVE	269.2485215	9.5027812e05	1.6461168e06	controllerType=0 controllerNumber=1 scan=11	FTMS - p NSI Full ms2 718.5392@hcd20.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	20.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.9673398	CENTROIDED	1618158.0	196.03765869140625	5	196.03705292474345	196.0390133050746	-1.9099533739100516	3525.9827	0.00217901	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	11	NEGATIVE	269.2485215	9.5027812e05	1.6461168e06	controllerType=0 controllerNumber=1 scan=11	FTMS - p NSI Full ms2 718.5392@hcd20.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	20.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.9673398	CENTROIDED	1618158.0	196.03765869140625	10	196.03607273457786	196.03999349524017	-1.9099533739100516	3525.9827	0.00217901	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	11	NEGATIVE	269.2485215	9.5027812e05	1.6461168e06	controllerType=0 controllerNumber=1 scan=11	FTMS - p NSI Full ms2 718.5392@hcd20.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	20.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.9673398	CENTROIDED	1618158.0	269.24853515625	5	269.247257751889	269.249950237929	-0.2556695112569305	950278.1	0.5872592	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	11	NEGATIVE	269.2485215	9.5027812e05	1.6461168e06	controllerType=0 controllerNumber=1 scan=11	FTMS - p NSI Full ms2 718.5392@hcd20.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	20.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.9673398	CENTROIDED	1618158.0	269.24853515625	10	269.245911508869	269.25129648094895	-0.2556695112569305	950278.1	0.5872592	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	11	NEGATIVE	269.2485215	9.5027812e05	1.6461168e06	controllerType=0 controllerNumber=1 scan=11	FTMS - p NSI Full ms2 718.5392@hcd20.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	20.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.9673398	CENTROIDED	1618158.0	448.2835998535156	5	448.28110744816564	448.2855902816544	0.5598883078081969	19462.13	0.012027336	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
null	QExHF03_NM_0001544.mzML	11	NEGATIVE	269.2485215	9.5027812e05	1.6461168e06	controllerType=0 controllerNumber=1 scan=11	FTMS - p NSI Full ms2 718.5392@hcd20.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	20.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.9673398	CENTROIDED	1618158.0	448.2835998535156	10	448.2788660314214	448.28783169839863	0.5598883078081969	19462.13	0.012027336	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
null	QExHF03_NM_0001544.mzML	11	NEGATIVE	269.2485215	9.5027812e05	1.6461168e06	controllerType=0 controllerNumber=1 scan=11	FTMS - p NSI Full ms2 718.5392@hcd20.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	20.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.9673398	CENTROIDED	1618158.0	718.5394897460938	5	718.5356366187624	718.5428220110556	0.36244532536460017	494071.62	0.30532965	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
null	QExHF03_NM_0001544.mzML	11	NEGATIVE	269.2485215	9.5027812e05	1.6461168e06	controllerType=0 controllerNumber=1 scan=11	FTMS - p NSI Full ms2 718.5392@hcd20.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	20.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.9673398	CENTROIDED	1618158.0	718.5394897460938	10	718.5320439226159	718.5464147072021	0.36244532536460017	494071.62	0.30532965	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
null	QExHF03_NM_0001544.mzML	11	NEGATIVE	269.2485215	9.5027812e05	1.6461168e06	controllerType=0 controllerNumber=1 scan=11	FTMS - p NSI Full ms2 718.5392@hcd20.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	20.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.9673398	CENTROIDED	1618158.0	466.2937927246094	5	466.2915820953412	466.2962450344769	-0.25915049741940505	60988.4	0.037690014	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	11	NEGATIVE	269.2485215	9.5027812e05	1.6461168e06	controllerType=0 controllerNumber=1 scan=11	FTMS - p NSI Full ms2 718.5392@hcd20.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	20.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	2.9673398	CENTROIDED	1618158.0	466.2937927246094	10	466.2892506257734	466.2985765040447	-0.25915049741940505	60988.4	0.037690014	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	12	NEGATIVE	269.2485209	1.0002274e06	1.520901e06	controllerType=0 controllerNumber=1 scan=12	FTMS - p NSI Full ms2 718.5392@hcd21.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	21.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.2263267	CENTROIDED	1498666.5	196.03848266601562	5	196.03705292474345	196.0390133050746	2.293183110794535	2594.5461	0.0017312365	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	12	NEGATIVE	269.2485209	1.0002274e06	1.520901e06	controllerType=0 controllerNumber=1 scan=12	FTMS - p NSI Full ms2 718.5392@hcd21.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	21.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.2263267	CENTROIDED	1498666.5	196.03848266601562	10	196.03607273457786	196.03999349524017	2.293183110794535	2594.5461	0.0017312365	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	12	NEGATIVE	269.2485209	1.0002274e06	1.520901e06	controllerType=0 controllerNumber=1 scan=12	FTMS - p NSI Full ms2 718.5392@hcd21.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	21.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.2263267	CENTROIDED	1498666.5	269.24853515625	5	269.247257751889	269.249950237929	-0.2556695112569305	1000227.44	0.6674116	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	12	NEGATIVE	269.2485209	1.0002274e06	1.520901e06	controllerType=0 controllerNumber=1 scan=12	FTMS - p NSI Full ms2 718.5392@hcd21.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	21.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.2263267	CENTROIDED	1498666.5	269.24853515625	10	269.245911508869	269.25129648094895	-0.2556695112569305	1000227.44	0.6674116	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	12	NEGATIVE	269.2485209	1.0002274e06	1.520901e06	controllerType=0 controllerNumber=1 scan=12	FTMS - p NSI Full ms2 718.5392@hcd21.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	21.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.2263267	CENTROIDED	1498666.5	448.28338623046875	5	448.28110744816564	448.2855902816544	0.08335254662966778	19577.182	0.013063068	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
null	QExHF03_NM_0001544.mzML	12	NEGATIVE	269.2485209	1.0002274e06	1.520901e06	controllerType=0 controllerNumber=1 scan=12	FTMS - p NSI Full ms2 718.5392@hcd21.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	21.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.2263267	CENTROIDED	1498666.5	448.28338623046875	10	448.2788660314214	448.28783169839863	0.08335254662966778	19577.182	0.013063068	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
null	QExHF03_NM_0001544.mzML	12	NEGATIVE	269.2485209	1.0002274e06	1.520901e06	controllerType=0 controllerNumber=1 scan=12	FTMS - p NSI Full ms2 718.5392@hcd21.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	21.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.2263267	CENTROIDED	1498666.5	718.5394897460938	5	718.5356366187624	718.5428220110556	0.36244532536460017	317432.25	0.2118098	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
null	QExHF03_NM_0001544.mzML	12	NEGATIVE	269.2485209	1.0002274e06	1.520901e06	controllerType=0 controllerNumber=1 scan=12	FTMS - p NSI Full ms2 718.5392@hcd21.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	21.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.2263267	CENTROIDED	1498666.5	718.5394897460938	10	718.5320439226159	718.5464147072021	0.36244532536460017	317432.25	0.2118098	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
null	QExHF03_NM_0001544.mzML	12	NEGATIVE	269.2485209	1.0002274e06	1.520901e06	controllerType=0 controllerNumber=1 scan=12	FTMS - p NSI Full ms2 718.5392@hcd21.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	21.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.2263267	CENTROIDED	1498666.5	466.2935791015625	5	466.2915820953412	466.2962450344769	-0.7172801033621669	58675.51	0.039151814	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	12	NEGATIVE	269.2485209	1.0002274e06	1.520901e06	controllerType=0 controllerNumber=1 scan=12	FTMS - p NSI Full ms2 718.5392@hcd21.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	21.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.2263267	CENTROIDED	1498666.5	466.2935791015625	10	466.2892506257734	466.2985765040447	-0.7172801033621669	58675.51	0.039151814	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	13	NEGATIVE	269.2485254	1.2809051e06	1.7877181e06	controllerType=0 controllerNumber=1 scan=13	FTMS - p NSI Full ms2 718.5392@hcd22.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	22.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.4854658	CENTROIDED	1763228.1	196.03799438476562	5	196.03705292474345	196.0390133050746	-0.19756443569707197	11808.037	0.006696829	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	13	NEGATIVE	269.2485254	1.2809051e06	1.7877181e06	controllerType=0 controllerNumber=1 scan=13	FTMS - p NSI Full ms2 718.5392@hcd22.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	22.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.4854658	CENTROIDED	1763228.1	196.03799438476562	10	196.03607273457786	196.03999349524017	-0.19756443569707197	11808.037	0.006696829	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	13	NEGATIVE	269.2485254	1.2809051e06	1.7877181e06	controllerType=0 controllerNumber=1 scan=13	FTMS - p NSI Full ms2 718.5392@hcd22.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	22.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.4854658	CENTROIDED	1763228.1	269.24853515625	5	269.247257751889	269.249950237929	-0.2556695112569305	1280905.1	0.72645456	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	13	NEGATIVE	269.2485254	1.2809051e06	1.7877181e06	controllerType=0 controllerNumber=1 scan=13	FTMS - p NSI Full ms2 718.5392@hcd22.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	22.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.4854658	CENTROIDED	1763228.1	269.24853515625	10	269.245911508869	269.25129648094895	-0.2556695112569305	1280905.1	0.72645456	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	13	NEGATIVE	269.2485254	1.2809051e06	1.7877181e06	controllerType=0 controllerNumber=1 scan=13	FTMS - p NSI Full ms2 718.5392@hcd22.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	22.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.4854658	CENTROIDED	1763228.1	448.2834167480469	5	448.28110744816564	448.2855902816544	0.15142908394088622	24894.45	0.014118678	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
null	QExHF03_NM_0001544.mzML	13	NEGATIVE	269.2485254	1.2809051e06	1.7877181e06	controllerType=0 controllerNumber=1 scan=13	FTMS - p NSI Full ms2 718.5392@hcd22.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	22.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.4854658	CENTROIDED	1763228.1	448.2834167480469	10	448.2788660314214	448.28783169839863	0.15142908394088622	24894.45	0.014118678	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
null	QExHF03_NM_0001544.mzML	13	NEGATIVE	269.2485254	1.2809051e06	1.7877181e06	controllerType=0 controllerNumber=1 scan=13	FTMS - p NSI Full ms2 718.5392@hcd22.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	22.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.4854658	CENTROIDED	1763228.1	718.5397338867188	5	718.5356366187624	718.5428220110556	0.7022188757005725	291949.22	0.16557655	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
null	QExHF03_NM_0001544.mzML	13	NEGATIVE	269.2485254	1.2809051e06	1.7877181e06	controllerType=0 controllerNumber=1 scan=13	FTMS - p NSI Full ms2 718.5392@hcd22.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	22.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.4854658	CENTROIDED	1763228.1	718.5397338867188	10	718.5320439226159	718.5464147072021	0.7022188757005725	291949.22	0.16557655	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
null	QExHF03_NM_0001544.mzML	13	NEGATIVE	269.2485254	1.2809051e06	1.7877181e06	controllerType=0 controllerNumber=1 scan=13	FTMS - p NSI Full ms2 718.5392@hcd22.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	22.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.4854658	CENTROIDED	1763228.1	466.2936706542969	5	466.2915820953412	466.2962450344769	-0.5209388436724118	77625.28	0.044024527	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	13	NEGATIVE	269.2485254	1.2809051e06	1.7877181e06	controllerType=0 controllerNumber=1 scan=13	FTMS - p NSI Full ms2 718.5392@hcd22.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	22.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	3.4854658	CENTROIDED	1763228.1	466.2936706542969	10	466.2892506257734	466.2985765040447	-0.5209388436724118	77625.28	0.044024527	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
